JK,Code,Name,Industry,Market cap.,Amplitude,P/E,Turnover Ratio
,02688,ENN ENERGY,Gas Supply,75000000000,0.02932,9.971,0.00349
,02337,UNITED STRENGTH,Gas Supply,1348000000,0.03888,31.034,0.00135
,01759,SINO GAS HLDGS,Gas Supply,151200000,0,15.556,0
,01635,DZUG,Gas Supply,3572000000,0.00819,15.316,0.00005
,01600,TIAN LUN GAS,Gas Supply,3437000000,0.04469,6.494,0.00042
,01265,TIANJINJINRAN,Gas Supply,371540000,0,-2.172,0
,01193,CHINA RES GAS,Gas Supply,63635000000,0.04513,12.184,0.00212
,01083,TG SMART ENERGY,Gas Supply,9191000000,0.03157,5.842,0.00276
,00956,CHINA SUNTIEN,Gas Supply,15603000000,0.04687,6.408,0.01076
,00681,CHI PEOPLE HOLD,Gas Supply,214429000,0.04,-0.828,0.0004
,00603,CHINA OIL & GAS,Gas Supply,1156000000,0,-5,0.00002
,00392,BEIJING ENT,Gas Supply,32142000000,0.02115,5.298,0.00299
,00384,CHINA GAS HOLD,Gas Supply,39517000000,0.02728,9.203,0.00246
,00135,KUNLUN ENERGY,Gas Supply,68924000000,0.02882,10.994,0.00309
,00003,HK & CHINA GAS,Gas Supply,107108000000,0.03056,17.662,0.00266
,08299,GRAND T G GOLD,Gold and Precious Metals,1064000000,0.04093,42.25,0.00383
,08162,LOCO HK,Gold and Precious Metals,190763000,0.0909,10.952,0.00067
,03330,LINGBAO GOLD,Gold and Precious Metals,3793000000,0.05863,10.816,0.00329
,02899,ZIJIN MINING,Gold and Precious Metals,432799000000,0.03481,18.576,0.01087
,02489,PERSISTENCE RES,Gold and Precious Metals,1400000000,0.10144,19.444,0.0002
,01818,ZHAOJIN MINING,Gold and Precious Metals,47157000000,0.03801,62.152,0.0077
,01787,SD GOLD,Gold and Precious Metals,72112000000,0.03121,36.225,0.00801
,01712,DRAGON MINING,Gold and Precious Metals,287736000,0,10.341,0
,01182,SUCCESS DRAGON,Gold and Precious Metals,97865000,0,140,0
,00815,CHI SILVER GP,Gold and Precious Metals,635076000,0.0909,40.625,0.00566
,00340,TONGGUAN GOLD,Gold and Precious Metals,2035000000,0.0196,38.462,0.00002
,00274,RA SILK ROAD,Gold and Precious Metals,107767000,0,-2.803,0
,08601,BOLTEK,Heavy Infrastructure,236000000,0,8.429,0
,08523,SHEUNG MOON,Heavy Infrastructure,85200000,0,-3.179,0.00007
,08516,GRAND TALENTS,Heavy Infrastructure,18087000,0,-0.663,0
,08366,ZJ UNITED INV,Heavy Infrastructure,18926000,0,-6,0.00034
,08356,CNC HOLDINGS,Heavy Infrastructure,37193000,0.24468,-3.939,0.00027
,08321,TAI KAM HLDGS,Heavy Infrastructure,52976000,0,-1.667,0
,08316,CHINA HONGBAO,Heavy Infrastructure,172414000,0.11111,-9.045,0.00081
,08305,ALLUREFEM HLDG,Heavy Infrastructure,42000000,0.11111,-1.379,0.0001
,08217,WMHW,Heavy Infrastructure,24149000,0,-2.424,0
,08188,GME GROUP,Heavy Infrastructure,126830000,0.0196,2.063,0.00024
,08140,BOSATECH,Heavy Infrastructure,76800000,0,3.692,0
,08059,GLORY FLAME,Heavy Infrastructure,12127000,0.07692,-1.2,0.00001
,06888,FREETECH,Heavy Infrastructure,203931000,0.00571,17.182,0.00009
,06816,PROSPER CONS,Heavy Infrastructure,98400000,0,-0.521,0
,03878,VICON HOLDINGS,Heavy Infrastructure,109349000,0.06355,45.6,0.00181
,03822,SAM WOO CONS,Heavy Infrastructure,87360000,0,-2.737,0
,03311,CHINA STATE CON,Heavy Infrastructure,53600000000,0.01862,5.849,0.00199
,02520,SHANXI INSTALL,Heavy Infrastructure,2870000000,0,16.855,0
,02515,TJCD,Heavy Infrastructure,280533000,0.05839,6.19,0.01356
,02295,MAXICITY,Heavy Infrastructure,952000000,0,68,0
,02258,WATTS INT'L,Heavy Infrastructure,164255000,0,4.854,0.00004
,02221,NEW CONCEPTS,Heavy Infrastructure,178280000,0.09345,-8.538,0.00044
,02193,MAN KING HOLD,Heavy Infrastructure,95299000,0.02631,2.27,0
,02132,LANDRICH HLDG,Heavy Infrastructure,368000000,0,14.375,0.00002
,02110,TIAN CHENG HLDG,Heavy Infrastructure,44569000,0,-0.512,0
,02068,CHALIECO,Heavy Infrastructure,5238000000,0.01685,-1.786,0.00137
,01987,BENG SOON MACH,Heavy Infrastructure,215000000,0.0287,71.667,0
,01960,TBKS HLDGS,Heavy Infrastructure,255000000,0.11111,-17,0.00007
,01865,TRENDZON HLDG,Heavy Infrastructure,38254000,0.03703,-3,0.00912
,01800,CHINA COMM CONS,Heavy Infrastructure,76509000000,0.02608,2.803,0.00381
,01757,AFFLUENT FDN,Heavy Infrastructure,204000000,0,170,0
,01718,WAN KEI GROUP,Heavy Infrastructure,62208000,0.01851,-1.324,0.0006
,01707,GEOTECH HLDGS,Heavy Infrastructure,124320000,0.11111,-7.4,0.00055
,01662,YEE HOP HLDGS,Heavy Infrastructure,830000000,0.04142,69.167,0.00027
,01618,MCC,Heavy Infrastructure,33987000000,0.02994,3.55,0.00345
,01559,KWAN ON HLDGS,Heavy Infrastructure,261682000,0,-2.333,0
,01557,K.H. GP HLDGS,Heavy Infrastructure,172800000,0.075,-2.338,0.00023
,01496,AP RENTALS,Heavy Infrastructure,111456000,0,8.6,0
,01472,SANG HING HLDGS,Heavy Infrastructure,63000000,0.11864,-7.875,0.00045
,01421,KINGBO STRIKE,Heavy Infrastructure,45045000,0.05128,-0.732,0.00067
,01372,C CARBONNEUTRAL,Heavy Infrastructure,216999000,0.03703,-1.098,0.00079
,01343,WEI YUAN HLDG,Heavy Infrastructure,92568000,0,21.75,0
,01186,CHINA RAIL CONS,Heavy Infrastructure,77268000000,0.02852,2.683,0.00563
,00871,CH DREDG ENV,Heavy Infrastructure,111287000,0,-0.438,0
,00711,ASIA ALLIED INF,Heavy Infrastructure,821464000,0,7.797,0
,00687,TYSAN HOLDINGS,Heavy Infrastructure,1229000000,0.14705,-91.25,0.00006
,00610,WAI KEE HOLD,Heavy Infrastructure,594843000,0.0375,-0.374,0.00029
,00390,CHINA RAILWAY,Heavy Infrastructure,106180000000,0.0279,2.873,0.00699
,00240,BUILD KING HOLD,Heavy Infrastructure,1316000000,0,2.782,0
,09930,HORIZON CD,heavy machinery,5627000000,0.05464,5.301,0.00017
,08612,WORLD SUPER,heavy machinery,20736000,0.07692,-0.558,0.0004
,08425,HING MING HLDGS,heavy machinery,20680000,0.07272,-27.5,0.00008
,08152,M&L HOLDINGS,heavy machinery,39000000,0,5.909,0
,03348,CHINA PENGFEI,heavy machinery,640000000,0,4.063,0
,03339,LONKING,heavy machinery,6591000000,0.03164,9.277,0.00142
,02155,MORIMATSU INTL,heavy machinery,6900000000,0.0322,7.405,0.00101
,02153,TAT HONG EQUIP,heavy machinery,1155000000,0.12844,-28.286,0.00038
,02102,TAK LEE MACH,heavy machinery,136000000,0,19.429,0
,01786,CRCCE,heavy machinery,1064000000,0,6.667,0
,01660,ZHAOBANGJI LIFE,heavy machinery,1146000000,0.03783,-26.429,0.00125
,01341,HAO TIAN INTL,heavy machinery,6554000000,0.04761,61.429,0.00037
,01301,D&G TECH,heavy machinery,601044000,0.06,-22.927,0.00001
,01157,ZOOMLION,heavy machinery,47035000000,0.02909,12.018,0.00501
,00936,KAISA CAPITAL,heavy machinery,124020000,0.22314,23.4,0.0002
,00631,SANY INT'L,heavy machinery,15518000000,0.03006,7.286,0.00251
,00474,ACESO LIFE SCI,heavy machinery,967013000,0.04545,-3.639,0.00001
,00038,FIRST TRACTOR,heavy machinery,9057000000,0.05961,8.233,0.00565
,06690,HAIER SMARTHOME,Home Appliances,260020000000,0.02131,14.201,0.00401
,02381,SMC ELECTRIC,Home Appliances,200000000,0.09278,10,0.00027
,02285,CHERVON,Home Appliances,9730000000,0.05345,-33.521,0.00179
,02148,VESYNC,Home Appliances,5722000000,0.03614,9.451,0.00038
,01692,TOWNRAY HLDGS,Home Appliances,987250000,0.01481,8.088,0.00011
,01691,JS GLOBAL LIFE,Home Appliances,5386000000,0.0387,5.236,0.00229
,00921,HISENSE HA,Home Appliances,44528000000,0.0325,14.222,0.00531
,00833,ALLTRONICS,Home Appliances,283835000,0,2.62,0
,00684,ALLAN INT'L,Home Appliances,336385000,0.04166,-5.43,0.00019
,00669,TECHTRONIC IND,Home Appliances,168829000000,0.03033,22.123,0.00391
,00638,KIN YAT HOLD,Home Appliances,294103000,0.01515,-1,0
,00464,CHINA IN-TECH,Home Appliances,218593000,0,-4.94,0
,00229,RAYMOND IND,Home Appliances,496312000,0,7.333,0
,01711,ULFERTS,Home Improvement Retailer,68800000,0,-3.308,0
,01545,DESIGN CAPITAL,Home Improvement Retailer,154000000,0.03947,8.556,0.00051
,01373,IH RETAIL,Home Improvement Retailer,933990000,0.00781,5.139,0.00019
,01280,QIDIAN GUOFENG,Home Improvement Retailer,491744000,0.16923,7.949,0.0006
,01049,CELESTIAL ASIA,Home Improvement Retailer,119466000,0,-1.106,0
,00493,GOME RETAIL,Home Improvement Retailer,1245000000,0.07142,-0.112,0.00132
,08308,GUDOU HLDGS,Hotels and Resorts,117808000,0,-1.084,0
,08237,LINK HOLDINGS,Hotels and Resorts,83760000,0,-0.952,0
,01992,FOSUN TOURISM,Hotels and Resorts,4316000000,0.01709,12.711,0.00036
,01832,SAI LEISURE,Hotels and Resorts,244800000,0.13333,-1.365,0
,01355,LEGEND STRAT,Hotels and Resorts,103124000,0.03862,-2.706,0.01927
,01270,Langham Hospitality Inv and Langham Hospitality Inv,Hotels and Resorts,1890000000,0,1.75,0.00008
,01221,SINO HOTELS,Hotels and Resorts,1741000000,0,-88.824,0
,01215,KAI YUAN HLDGS,Hotels and Resorts,191683000,0,-5,0
,01179,HWORLD-S,Hotels and Resorts,83626000000,0.02025,18.546,0.00342
,00617,PALIBURG HOLD,Hotels and Resorts,913960000,0.07317,-0.877,0.00006
,00582,SHIN HWA WORLD,Hotels and Resorts,418399000,0.05454,-0.802,0.0001
,00559,DETAI NEWENERGY,Hotels and Resorts,172650000,0,-2.75,0
,00355,CENTURY C INT'L,Hotels and Resorts,581403000,0.08064,-0.866,0.00028
,00253,SHUNHO HOLDINGS,Hotels and Resorts,213058000,0.01428,-4.73,0.00006
,00219,SHUNHO PROPERTY,Hotels and Resorts,475398000,0,-6.508,0
,00201,MAGNIFICENT,Hotels and Resorts,706817000,0.07594,-19.75,0.00009
,00184,KECK SENG INV,Hotels and Resorts,775656000,0,3.529,0
,00181,FUJIAN HOLDINGS,Hotels and Resorts,96226000,0.04878,-4.2,0.00008
,00169,WANDA HOTEL DEV,Hotels and Resorts,1024000000,0.00456,6.229,0.00002
,00078,REGAL INT'L,Hotels and Resorts,2390000000,0,-1.334,0
,00069,SHANGRI-LA ASIA,Hotels and Resorts,19362000000,0.03358,13.466,0.00065
,00051,HARBOUR CENTRE,Hotels and Resorts,4040000000,0,-37.748,0.00001
,00045,HK&S HOTELS,Hotels and Resorts,9747000000,0.0034,66.477,0.00003
,00022,MEXAN,Hotels and Resorts,117983000,0,-5,0
,09882,BEST LINKING,Industrial Parts and Equipment,848000000,0,37.857,0
,08646,CHINA HONGGUANG,Industrial Parts and Equipment,99142000,0.08154,2.512,0.00175
,08623,CHINA SAFTOWER,Industrial Parts and Equipment,23000000,0,-0.347,0.00005
,08511,MIN FU INTL,Industrial Parts and Equipment,23037000,0.0303,-0.821,0.00072
,08490,NICHE-TECH SEMI,Industrial Parts and Equipment,119935000,0,170,0
,08375,VERTICAL INT'L,Industrial Parts and Equipment,38592000,0.14473,-3.19,0.00201
,08218,ECHO INT HOLD,Industrial Parts and Equipment,134617000,0.77419,-9.182,0.00094
,08133,JISHENG GP HLDG,Industrial Parts and Equipment,19856000,0,-3.939,0
,08115,SHANGHAI QINGPU,Industrial Parts and Equipment,103087000,0,11,0
,08113,V&V TECH,Industrial Parts and Equipment,61052000,0,15.75,0
,08080,NAS HOLDINGS,Industrial Parts and Equipment,91356000,0,100.5,0
,08073,SINGYES NM,Industrial Parts and Equipment,113880000,0,-2.607,0
,08070,KEEN OCEAN,Industrial Parts and Equipment,52000000,0,3.023,0
,06036,APEX ACE HLDG,Industrial Parts and Equipment,489175000,0.05434,-30.333,0.00019
,03898,TIMES ELECTRIC,Industrial Parts and Equipment,40652000000,0.04975,11.862,0.0052
,03816,KFM KINGDOM,Industrial Parts and Equipment,234000000,0.03947,10.263,0.0004
,03628,RENHENG ENT,Industrial Parts and Equipment,144720000,0,10.588,0
,03393,WASION HOLDINGS,Industrial Parts and Equipment,6583000000,0.04903,11.436,0.00277
,03302,KINERGY,Industrial Parts and Equipment,220894000,0.02192,-14.118,0.00047
,03300,CHINA GLASS,Industrial Parts and Equipment,1285000000,0.02857,-2.846,0.00002
,02885,PEIPORT HOLD,Industrial Parts and Equipment,168000000,0.0238,-52.5,0.00082
,02722,CHONGQING M&E,Industrial Parts and Equipment,2174000000,0.03389,6.484,0.00012
,02499,FOLANGSI,Industrial Parts and Equipment,5074000000,0.01517,147.273,0.00001
,02459,SANERGY GROUP,Industrial Parts and Equipment,13130000000,0.18166,-108.333,0.0013
,02283,TK GROUP HLDG,Industrial Parts and Equipment,1517000000,0.03932,7.429,0.00057
,02276,CONANT OPTICAL,Industrial Parts and Equipment,5400000000,0.02715,14.965,0.00154
,02260,VANOV HOLDINGS,Industrial Parts and Equipment,971718000,0.12903,16.612,0.0011
,02182,TIAN CHANG GP,Industrial Parts and Equipment,297600000,0,12.632,0
,01930,SHINELONG,Industrial Parts and Equipment,194700000,0.01694,8.676,0
,01888,KB LAMINATES,Industrial Parts and Equipment,27300000000,0.02934,30.069,0.00173
,01882,HAITIAN INT'L,Industrial Parts and Equipment,36708000000,0.08823,13.349,0.00148
,01750,REM GROUP HLDGS,Industrial Parts and Equipment,52200000,0,7.25,0
,01710,TRIO IND ELEC,Industrial Parts and Equipment,250000000,0.02641,5.319,0.0002
,01673,HUAZHANG TECH,Industrial Parts and Equipment,446918000,0,-8,0
,01656,ISDN HOLDINGS,Industrial Parts and Equipment,691300000,0,23.485,0
,01651,TSUGAMI CHINA,Industrial Parts and Equipment,3802000000,0.02311,5.745,0.00002
,01645,HAINA INTEL,Industrial Parts and Equipment,744448000,0.01526,-18.857,0.00058
,01536,YUK WING GP,Industrial Parts and Equipment,36100000,0,-10.556,0
,01305,WAI CHI HOLD,Industrial Parts and Equipment,188964000,0,5.181,0
,01289,SUNLIT SCI,Industrial Parts and Equipment,144640000,0,4.466,0
,01286,IMPRO PRECISION,Industrial Parts and Equipment,3982000000,0.0625,6.806,0.0004
,01213,MOBICON GROUP,Industrial Parts and Equipment,45000000,0,-112.5,0
,01184,S.A.S. DRAGON,Industrial Parts and Equipment,2478000000,0,6.14,0
,01166,SOLARTECH INT'L,Industrial Parts and Equipment,45710000,0,-0.259,0
,01156,CHINANEWENERGY,Industrial Parts and Equipment,76669000,0,-0.549,0.00002
,01002,V.S. INT'L,Industrial Parts and Equipment,207676000,0.04444,-8.182,0.00002
,00894,MAN YUE TECH,Industrial Parts and Equipment,199730000,0.01162,46.667,0.00001
,00889,DATRONIX HOLD,Industrial Parts and Equipment,99200000,0,-4.079,0
,00868,XINYI GLASS,Industrial Parts and Equipment,37303000000,0.02111,6.953,0.00193
,00854,WILLAS-ARRAY,Industrial Parts and Equipment,270092000,0,99.355,0
,00840,TIANYE WATER,Industrial Parts and Equipment,81045000,0,-6.24,0
,00838,EVA HOLDINGS,Industrial Parts and Equipment,1306000000,0.06849,5.515,0.00354
,00822,KA SHUI INT'L,Industrial Parts and Equipment,250253000,0.01754,-8.75,0.00003
,00725,PERENNIAL INT'L,Industrial Parts and Equipment,107437000,0,6.835,0
,00675,K & P INT'L,Industrial Parts and Equipment,114812000,0,-4.388,0
,00641,CHTC FONG'S INT,Industrial Parts and Equipment,341067000,0,-1.429,0
,00591,C HIGHPRECISION,Industrial Parts and Equipment,143175000,0.04137,-5.75,0.00167
,00580,SUN.KING TECH,Industrial Parts and Equipment,1846000000,0.02608,52.273,0.0005
,00567,DAISHOMICROLINE,Industrial Parts and Equipment,120997000,0,-4.688,0
,00558,LK TECH,Industrial Parts and Equipment,4639000000,0.03438,8.718,0.00206
,00532,WKK INTL (HOLD),Industrial Parts and Equipment,335753000,0,-2.527,0
,00515,CHINASILVER TEC,Industrial Parts and Equipment,77920000,0,-2.487,0
,00387,LEEPORT(HOLD),Industrial Parts and Equipment,190963000,0,16.939,0
,00365,SINO ICT,Industrial Parts and Equipment,193515000,0,-3.093,0.00001
,00320,COMPUTIME,Industrial Parts and Equipment,370718000,0.03571,16.296,0.00065
,00255,LUNG KEE,Industrial Parts and Equipment,758013000,0,-10.435,0.00002
,00213,NATIONAL ELEC H,Industrial Parts and Equipment,540324000,0,11.132,0
,00187,JINGCHENG MAC,Industrial Parts and Equipment,1167000000,0.02777,-20.481,0.00306
,00148,KINGBOARD HLDG,Industrial Parts and Equipment,21900000000,0.03027,10.618,0.00373
,00118,COSMOS MACH,Industrial Parts and Equipment,169800000,0,-3.863,0
,00117,TIANLI HOLDINGS,Industrial Parts and Equipment,290453000,0,-1.185,0
,00096,YUSEI,Industrial Parts and Equipment,331006000,0,3.796,0
,00076,ELATE HOLDINGS,Industrial Parts and Equipment,163280000,0.10465,11.538,0.00099
,00057,CHEN HSONG HOLD,Industrial Parts and Equipment,920576000,0.02054,7.053,0.00003
,00042,NE ELECTRIC,Industrial Parts and Equipment,181660000,0,-26,0
,82318,PING AN-R,Insures,624611000000,0.01721,7.292,0
,81299,AIA-R,Insures,584661000000,0.01435,21.933,0
,06963,SUNSHINE INS,Insures,30364000000,0.05019,7.354,0.00077
,06060,ZA ONLINE,Insures,21371000000,0.02325,4.749,0.00244
,02628,CHINA LIFE,Insures,318826000000,0.02284,6.256,0.00466
,02601,CPIC,Insures,200103000000,0.02606,6.654,0.00392
,02378,PRU,Insures,191927000000,0.01072,14.436,0
,02328,PICC P&C,Insures,221316000000,0.02091,8.156,0.0037
,02318,PING AN,Insures,670137000000,0.02406,7.089,0.00424
,01508,CHINA RE,Insures,24213000000,0.03448,3.878,0.00126
,01339,PICC GROUP,Insures,118963000000,0.01824,4.829,0.00397
,01336,NCI,Insures,49538000000,0.02219,5.152,0.00321
,01299,AIA,Insures,624983000000,0.01966,21.241,0.00291
,00966,CHINA TAIPING,Insures,30190000000,0.02441,4.878,0.00209
,00945,MANULIFE-S,Insures,357941000000,0.00353,11.843,0
,00662,ASIA FINANCIAL,Insures,3388000000,0,9.759,0
,00376,YUNFENG FIN,Insures,3597000000,0,9.029,0
,00222,MIN XIN HOLD,Insures,1236000000,0.08095,31.364,0.00083
,08657,TRUE PARTNER,Investment and Asset Management,174000000,0,-2.589,0
,06686,NOAH HOLDINGS,Investment and Asset Management,5688000000,0,5.105,0
,06030,CITIC SEC,Investment and Asset Management,175772000000,0.035,8.079,0.00512
,02799,CITIC FAMC,Investment and Asset Management,29691000000,0.01369,15.417,0.00036
,02324,CAPITAL VC,Investment and Asset Management,58818000,0,-0.394,0
,02312,CH FIN LEASING,Investment and Asset Management,38159000,0.01851,-4.783,0.00069
,01973,TIAN TU CAPITAL,Investment and Asset Management,2079000000,0.00996,-2.158,0.00001
,01835,REALWAY CAPITAL,Investment and Asset Management,360349000,0,-5.76,0
,01821,ESR,Investment and Asset Management,45504000000,0.02611,25.234,0.00155
,01697,SDITC,Investment and Asset Management,1607000000,0,9.079,0
,01359,CHINA CINDA,Investment and Asset Management,27478000000,0.02739,4.286,0.00399
,01226,CH INV FIN GP,Investment and Asset Management,119653000,0,-2.9,0
,01217,CH INNOVATION,Investment and Asset Management,128016000,0,-3.333,0
,01160,GOLDSTONE CAP,Investment and Asset Management,67622000,0,-6.628,0
,01140,WEALTHINK AI,Investment and Asset Management,1283000000,0.02439,24.4,0
,01062,CDB INT'L INV,Investment and Asset Management,246688000,0,-1.133,0
,01051,G-RESOURCES,Investment and Asset Management,1145000000,0.0155,20.65,0.00021
,00993,HUARONG INT FIN,Investment and Asset Management,479027000,0,-0.495,0
,00913,HARBOUR DIGITAL,Investment and Asset Management,109402000,0,-7.4,0.00006
,00905,WALNUT CAP,Investment and Asset Management,273130000,0.05882,-10.833,0.00036
,00888,BISON FINANCE,Investment and Asset Management,76779000,0.22,-3.6,0
,00810,CH CASTSON 81,Investment and Asset Management,67883000,0.06122,-10.667,0.0022
,00806,VALUE PARTNERS,Investment and Asset Management,3105000000,0.02906,130.769,0.01278
,00770,SHANGHAI GROWTH,Investment and Asset Management,758706,0,-1.651,0
,00768,UBA INVESTMENTS,Investment and Asset Management,36880000,0.03448,-4.833,0.00004
,00697,SHOUCHENG,Investment and Asset Management,9928000000,0.05072,24.727,0.00023
,00613,PLANETREE INT'L,Investment and Asset Management,278930000,0.0862,-1.993,0
,00612,DING YI FENG,Investment and Asset Management,577730000,0.05479,-1.859,0.0009
,00572,FW HOLDINGS,Investment and Asset Management,150924000,0,-0.995,0.00002
,00428,COCOON HOLDINGS,Investment and Asset Management,107607000,0.15441,2,0.03009
,00412,SDHG,Investment and Asset Management,39307000000,0.04402,2176.667,0.0005
,00372,PT INTL DEV,Investment and Asset Management,148344000,0,-0.731,0
,00356,DT CAPITAL,Investment and Asset Management,183264000,0.10606,-6.7,0.00003
,00339,CORE ECON INV,Investment and Asset Management,82080000,0,-10.962,0.0001
,00292,ASIA STD HOTEL,Investment and Asset Management,183642000,0.1,-0.867,0.00325
,00214,ASIA ORIENT,Investment and Asset Management,332145000,0,0.775,0
,00204,CAPITAL REALM,Investment and Asset Management,466986000,0,-20.769,0.00002
,00165,CHINA EB LTD,Investment and Asset Management,6910000000,0.01941,-3.593,0.0007
,00133,CHINA MERCHANTS,Investment and Asset Management,2111000000,0.03083,47.143,0.00244
,00129,ASIA STANDARD,Investment and Asset Management,593902000,0.05319,0.741,0.00169
,00111,CINDA INTL HLDG,Investment and Asset Management,154530000,0,-12.05,0
,00080,CNEWECON FUND,Investment and Asset Management,170241000,0.14,-3.225,0.00076
,08537,CHONG FAI JEWEL,Jewelry Watches,12975000,0.06741,-6.92,0.0004
,08219,HANVEY GROUP,Jewelry Watches,40590000,0,-2.05,0
,08026,CB GLOBAL,Jewelry Watches,466316000,0,-11.429,0
,03326,PERFECT GROUP,Jewelry Watches,250769000,0,7.192,0
,02033,TIME WATCH,Jewelry Watches,946711000,0.01086,25.556,0.00001
,01856,ERNEST BOREL,Jewelry Watches,684489000,0,36.538,0
,01327,LUXXU GROUP,Jewelry Watches,37740000,0,-0.864,0
