JK,Code,Name,Market type,Industry,Market cap.
,156100,L&K BIOMED,KOSDAQ,Medical n Precision Machines,180626891580
,149980,Hironic,KOSDAQ,Medical n Precision Machines,173271503160
,065510,Huvitz,KOSDAQ,Medical n Precision Machines,158558197840
,164060,ILOODA,KOSDAQ,Medical n Precision Machines,147584877080
,065450,VICTEK,KOSDAQ,Medical n Precision Machines,146415808000
,368770,FIBERPRO,KOSDAQ,Medical n Precision Machines,144887132250
,056090,Innosys,KOSDAQ,Medical n Precision Machines,143255506527
,199430,KNR SYSTEMS,KOSDAQ,Medical n Precision Machines,142475717430
,261200,DENTIS,KOSDAQ,Medical n Precision Machines,142287300000
,228850,RAYENCE,KOSDAQ,Medical n Precision Machines,137207685780
,305090,Micro Digital,KOSDAQ,Medical n Precision Machines,135726243520
,215090,Hucentech,KOSDAQ,Medical n Precision Machines,132980225770
,269620,SYSWORK,KOSDAQ,Medical n Precision Machines,132090012299
,046210,HLB PANAGENE,KOSDAQ,Medical n Precision Machines,128170396875
,041920,MEDIANA,KOSDAQ,Medical n Precision Machines,124980058560
,039860,NanoenTek,KOSDAQ,Medical n Precision Machines,115596295200
,208370,SELVAS Healthcare,KOSDAQ,Medical n Precision Machines,115060321080
,376930,Noul,KOSDAQ,Medical n Precision Machines,112319062400
,199550,Laseroptek,KOSDAQ,Medical n Precision Machines,110408068470
,053450,SEKONIX,KOSDAQ,Medical n Precision Machines,104289261150
,104540,Corentec,KOSDAQ,Medical n Precision Machines,102541634800
,302550,REMED,KOSDAQ,Medical n Precision Machines,101105664000
,263690,DRGEM,KOSDAQ,Medical n Precision Machines,100911185100
,347000,SENKO,KOSDAQ,Medical n Precision Machines,98519853360
,006140,PJ Electro,KOSDAQ,Medical n Precision Machines,97350000000
,226400,OSTEONIC,KOSDAQ,Medical n Precision Machines,97109524700
,348350,WITHTECH,KOSDAQ,Medical n Precision Machines,91245056000
,122310,GENORAY,KOSDAQ,Medical n Precision Machines,90815986560
,225190,LK SAMYANG,KOSDAQ,Medical n Precision Machines,90585965400
,253840,Sugentech,KOSDAQ,Medical n Precision Machines,86638649440
,049430,KOMELON,KOSDAQ,Medical n Precision Machines,82879680000
,002230,PSTEC,KOSDAQ,Medical n Precision Machines,78257518920
,360350,COXEM,KOSDAQ,Medical n Precision Machines,75304201000
,317690,QuantaMatrix,KOSDAQ,Medical n Precision Machines,71358928465
,323350,DAWON NEXVIEW,KOSDAQ,Medical n Precision Machines,70719793410
,057540,Omnisystem,KOSDAQ,Medical n Precision Machines,65259215010
,219750,BTB Korea,KOSDAQ,Medical n Precision Machines,63267797795
,214610,MiCo Bio,KOSDAQ,Medical n Precision Machines,62303591350
,147760,Protec Mems Technology,KOSDAQ,Medical n Precision Machines,61348640220
,238120,Aligned,KOSDAQ,Medical n Precision Machines,58018845360
,196450,CoAsia CM,KOSDAQ,Medical n Precision Machines,55969683770
,181340,isMedia,KOSDAQ,Medical n Precision Machines,54259503030
,419540,BISTOS,KOSDAQ,Medical n Precision Machines,54032400850
,363250,Genesystem,KOSDAQ,Medical n Precision Machines,53783637600
,335810,Precision Biosensor,KOSDAQ,Medical n Precision Machines,53542964860
,405000,Plasmapp,KOSDAQ,Medical n Precision Machines,49777280820
,290660,NEOFECT,KOSDAQ,Medical n Precision Machines,43605330174
,303360,PROTIA,KOSDAQ,Medical n Precision Machines,41657790525
,058110,MEKICS,KOSDAQ,Medical n Precision Machines,39243545850
,115480,CU MEDICAL,KOSDAQ,Medical n Precision Machines,35541499246
,137940,NextEye,KOSDAQ,Medical n Precision Machines,27412347200
,043100,SOLCO,KOSDAQ,Medical n Precision Machines,26629368744
,258830,SEJONG MEDICAL,KOSDAQ,Medical n Precision Machines,22983976612
,106520,Noble M&B,KOSDAQ,Medical n Precision Machines,15904036272
,207940,SAMSUNG BIOLOGICS,KOSPI,Medical Supplies,52455238000000
,068270,Celltrion,KOSPI,Medical Supplies,39796557098200
,000100,Yuhan,KOSPI,Medical Supplies,5975575268000
,302440,SKBS,KOSPI,Medical Supplies,3995043000000
,128940,HanmiPharm,KOSPI,Medical Supplies,3561455498000
,009420,HANALL BIOPHARMA,KOSPI,Medical Supplies,1739613245400
,006280,GC Corp,KOSPI,Medical Supplies,1352132446600
,185750,CHONGKUNDANG,KOSPI,Medical Supplies,1339838514000
,069620,DAEWOONG PHARM,KOSPI,Medical Supplies,1201527827500
,003090,Daewoong,KOSPI,Medical Supplies,964575448200
,003850,Boryung,KOSPI,Medical Supplies,705446300000
,001060,JWPHARMA,KOSPI,Medical Supplies,663649005000
,019170,ShinpoongPharm,KOSPI,Medical Supplies,635819880000
,170900,Donga ST,KOSPI,Medical Supplies,540700164000
,377740,BioNote,KOSPI,Medical Supplies,421491478240
,003520,YUNGJIN PHARM,KOSPI,Medical Supplies,412423108405
,033270,KUP,KOSPI,Medical Supplies,390378345800
,003000,BukwangPharm,KOSPI,Medical Supplies,387453437860
,249420,ILDONG PHARM,KOSPI,Medical Supplies,385017513720
,009290,KwangdongPharm,KOSPI,Medical Supplies,353840744250
,005690,Pharmicell,KOSPI,Medical Supplies,339696016240
,003220,Daewonpharm,KOSPI,Medical Supplies,322423518820
,005500,SamjinPharm,KOSPI,Medical Supplies,282865000000
,001630,CHONGKUNDANG HOLDINGS,KOSPI,Medical Supplies,277045313300
,016580,WhaninPharm,KOSPI,Medical Supplies,264120994000
,102460,REYON,KOSPI,Medical Supplies,252223025270
,007570,IlyangPharm,KOSPI,Medical Supplies,249449628480
,003120,ILSUNG IS,KOSPI,Medical Supplies,246316000000
,271980,JEIL PHARM,KOSPI,Medical Supplies,234101562240
,000020,DongwhaPharm,KOSPI,Medical Supplies,231831201000
,293480,Hana Pharm,KOSPI,Medical Supplies,227849167720
,002390,HANDOK,KOSPI,Medical Supplies,204663735710
,234080,JW LIFESCIENCE,KOSPI,Medical Supplies,190806375700
,000520,SamilPharm,KOSPI,Medical Supplies,178451042850
,214390,KYONGBO,KOSPI,Medical Supplies,177867038400
,011000,GENEONE,KOSPI,Medical Supplies,177686657700
,001360,SAMSUNG PHARM,KOSPI,Medical Supplies,150188516005
,002210,DongsungPharm,KOSPI,Medical Supplies,131287879100
,063160,CKDBio,KOSPI,Medical Supplies,121239760200
,004310,Hyundai pharm,KOSPI,Medical Supplies,114560000000
,002720,Kukje Pharma,KOSPI,Medical Supplies,106433954960
,004720,PharmGen Science,KOSPI,Medical Supplies,97073323500
,000230,ILDONG HOLDINGS,KOSPI,Medical Supplies,90822948000
,000220,YuyuPharma,KOSPI,Medical Supplies,81670123045
,000105,Yuhan(1P),KOSPI,Medical Supplies,76997288000
,003060,Aprogen Biologics,KOSPI,Medical Supplies,75230278840
,017180,Myungmoon Pharm,KOSPI,Medical Supplies,68925511620
,002630,OBI,KOSPI,Medical Supplies,60358749545
,019175,ShinpoongPharm(1P),KOSPI,Medical Supplies,45650000000
,001067,JWPHARMA(2PB),KOSPI,Medical Supplies,11779485300
,000225,YuyuPharma(1P),KOSPI,Medical Supplies,11334650000
,001065,JWPHARMA(1P),KOSPI,Medical Supplies,9916579000
,007575,IlyangPharm(1P),KOSPI,Medical Supplies,6142104000
,000227,YuyuPharma(2PB),KOSPI,Medical Supplies,3704872800
,009520,POSCO M-TECH,KOSDAQ,Metal Products,909893060550
,005160,DONGKUK,KOSDAQ,Metal Products,414427842480
,044490,TAEWOONG,KOSDAQ,Metal Products,378939796140
,013030,HY-LOKCO,KOSDAQ,Metal Products,349684560000
,023160,TKCORP.,KOSDAQ,Metal Products,319060000000
,014620,SKB,KOSDAQ,Metal Products,310596000000
,018310,SAMMOK S-FORM,KOSDAQ,Metal Products,285327000000
,354320,ALMAC,KOSDAQ,Metal Products,248305151850
,109610,SY,KOSDAQ,Metal Products,231087465000
,101670,Hydro Lithium,KOSDAQ,Metal Products,228245062520
,019210,YG-1,KOSDAQ,Metal Products,185998957260
,006910,BOSUNG POWER,KOSDAQ,Metal Products,185956383840
,100130,Dongkuk S&C,KOSDAQ,Metal Products,167143275000
,452280,HANSUN ENGINEERING,KOSDAQ,Metal Products,156763050000
,147830,CheryongInd,KOSDAQ,Metal Products,148000000000
,162300,SHIN STEEL,KOSDAQ,Metal Products,144320409360
,095190,EMKOREA,KOSDAQ,Metal Products,126678585075
,186230,greenplus,KOSDAQ,Metal Products,126596199600
,024880,KPF,KOSDAQ,Metal Products,110032485360
,023440,JSCO Holdings,KOSDAQ,Metal Products,109552515191
,033310,M2N,KOSDAQ,Metal Products,105696645220
,059270,Haisung Aero-Robotics,KOSDAQ,Metal Products,101647543050
,024840,KBI METAL,KOSDAQ,Metal Products,96698481230
,053260,KEUM KANG,KOSDAQ,Metal Products,96408000000
,128660,PJ METAL,KOSDAQ,Metal Products,95492970650
,256630,POINTENG,KOSDAQ,Metal Products,94245242000
,396300,SeA Mechanics,KOSDAQ,Metal Products,92315907500
,039240,K-Steel,KOSDAQ,Metal Products,83906568440
,109860,DONGIL METAL,KOSDAQ,Metal Products,83356000000
,222810,Setopia,KOSDAQ,Metal Products,81712098000
,017510,SemyungElec,KOSDAQ,Metal Products,81566100000
,025550,HanSun,KOSDAQ,Metal Products,81317000000
,017480,SAMSCO,KOSDAQ,Metal Products,79613652300
,090410,Dukshinepc,KOSDAQ,Metal Products,76223093130
,365330,SY STEEL TECH,KOSDAQ,Metal Products,74688400000
,096350,DSOL,KOSDAQ,Metal Products,73364932032
,081150,Tplex,KOSDAQ,Metal Products,71227759870
,263770,UST,KOSDAQ,Metal Products,69915507400
,038010,JEIL TECHNOS,KOSDAQ,Metal Products,69120000000
,240600,YUJIN TECHNOLOGY,KOSDAQ,Metal Products,65748152990
,004780,Daeryuk,KOSDAQ,Metal Products,65362147890
,053620,TAEYANG,KOSDAQ,Metal Products,63038000000
,073640,TERA SCIENCE,KOSDAQ,Metal Products,62514162216
,009730,IREM,KOSDAQ,Metal Products,61571899610
,007530,YM,KOSDAQ,Metal Products,55318294020
,054540,SYMTEK,KOSDAQ,Metal Products,54990000000
,140520,DaeChang Steel,KOSDAQ,Metal Products,54778485585
,037760,CENIT,KOSDAQ,Metal Products,53050020128
,049830,SEUNG IL,KOSDAQ,Metal Products,52184273120
,138070,SINJIN SM,KOSDAQ,Metal Products,52072031900
,258610,CAELUM,KOSDAQ,Metal Products,48993666257
,060380,DY S·TEC,KOSDAQ,Metal Products,47181500000
,021040,dhSteel,KOSDAQ,Metal Products,43735119610
,119500,FORMETAL,KOSDAQ,Metal Products,40576769600
,079170,Hanchang,KOSDAQ,Metal Products,38740000000
,146060,YCPIPE,KOSDAQ,Metal Products,38184796050
,198940,HANJOO LIGHT METAL,KOSDAQ,Metal Products,37822095990
,012620,Wonil,KOSDAQ,Metal Products,36828000000
,093380,PUNGKANG,KOSDAQ,Metal Products,36010095885
,192390,Winhitech,KOSDAQ,Metal Products,33758222190
,008470,BOOSTER,KOSDAQ,Metal Products,33493128000
,020400,DaedongMetal,KOSDAQ,Metal Products,26597644440
,060480,KUKIL METAL,KOSDAQ,Metal Products,26505100000
,009620,SAMBO IND,KOSDAQ,Metal Products,25628621824
,054410,KPTU,KOSDAQ,Metal Products,25597204680
,069140,Nuriplan,KOSDAQ,Metal Products,22025710983
,026910,KwangjinInd,KOSDAQ,Metal Products,20401214925
,023790,DongilSteel,KOSDAQ,Metal Products,19003010988
,021045,dhSteel(1P),KOSDAQ,Metal Products,3334573560
,074600,WONIK QnC,KOSDAQ,Non-metal Products,1009459200000
,038500,SAMPYO Cement,KOSDAQ,Non-metal Products,334540548600
,023410,EUGENE,KOSDAQ,Non-metal Products,273680455020
,225530,BoKwang Industry,KOSDAQ,Non-metal Products,185690894970
,238090,NDFOS,KOSDAQ,Non-metal Products,88044473220
,255220,SG,KOSDAQ,Non-metal Products,82648654410
,043910,NNE,KOSDAQ,Non-metal Products,77321884150
,075970,DONGKUK R&S,KOSDAQ,Non-metal Products,61548000000
,198440,KOREA CEMENT,KOSDAQ,Non-metal Products,60953803760
,222420,CENOTEC,KOSDAQ,Non-metal Products,46142134465
,228340,TONGYANG PILE,KOSDAQ,Non-metal Products,45100000000
,006050,KUKYOUNGG&M,KOSDAQ,Non-metal Products,39606100805
,006920,Mohenz,KOSDAQ,Non-metal Products,36909600000
,079650,Seosan,KOSDAQ,Non-metal Products,28020000000
,003410,SSANGYONGCNE,KOSPI,Non-metallic Mineral Products,3106508062000
,300720,HANILCMT,KOSPI,Non-metallic Mineral Products,955809252000
,010780,IS DONGSEO,KOSPI,Non-metallic Mineral Products,751655702400
,344820,KCC GLASS,KOSPI,Non-metallic Mineral Products,641216056800
,003300,HANILHOLDINGS,KOSPI,Non-metallic Mineral Products,429810402960
,183190,ASIACEMENT,KOSPI,Non-metallic Mineral Products,404654821860
,006390,HANIL HYUNDAI CEMENT,KOSPI,Non-metallic Mineral Products,300738576320
,000480,CR Holdings,KOSPI,Non-metallic Mineral Products,284156369400
,004090,KorPetro,KOSPI,Non-metallic Mineral Products,230906042800
,462520,Chosun REF,KOSPI,Non-metallic Mineral Products,221810193280
,004980,SungshinCement,KOSPI,Non-metallic Mineral Products,213289835100
,001520,TONGYANG,KOSPI,Non-metallic Mineral Products,212428816070
,014580,TAEKYUNG BK,KOSPI,Non-metallic Mineral Products,157223670000
,007210,Byuksan,KOSPI,Non-metallic Mineral Products,137822400000
,010040,Krc,KOSPI,Non-metallic Mineral Products,114371767670
,047400,UNIONMaterials,KOSPI,Non-metallic Mineral Products,112980000000
,001560,CHEILGRINDING,KOSPI,Non-metallic Mineral Products,85900000000
,000910,Union,KOSPI,Non-metallic Mineral Products,82273232130
,005750,DAELIM B&Co,KOSPI,Non-metallic Mineral Products,70106769200
,008870,Kumbi,KOSPI,Non-metallic Mineral Products,64800000000
,011390,BusanInd,KOSPI,Non-metallic Mineral Products,59136000000
,004440,SAMIL C&S,KOSPI,Non-metallic Mineral Products,56020566800
,004870,T'way Holdings,KOSPI,Non-metallic Mineral Products,53573612640
,004985,SungshinCement(1P),KOSPI,Non-metallic Mineral Products,9364760850
,001527,TONGYANG(2PB),KOSPI,Non-metallic Mineral Products,3548543500
,001525,TONGYANG(1P),KOSPI,Non-metallic Mineral Products,3360456640
,105560,KBFinancialGroup,KOSPI,Other Financial Companies,32644045724800
,055550,ShinhanGroup,KOSPI,Other Financial Companies,23916011397300
,086790,HANAFINANCIALGR,KOSPI,Other Financial Companies,17132096642800
,138040,Meritz Financial,KOSPI,Other Financial Companies,13941640333400
,034730,SK,KOSPI,Other Financial Companies,12978063731700
,003550,LG Corp.,KOSPI,Other Financial Companies,12584079440000
,402340,SKSQUARE,KOSPI,Other Financial Companies,12316146344000
,316140,WooriFinancialGroup,KOSPI,Other Financial Companies,10485391994120
,009540,HDKSOE,KOSPI,Other Financial Companies,9830385812400
,088980,MKIF,KOSPI,Other Financial Companies,5508276327200
,267250,HD HYUNDAI,KOSPI,Other Financial Companies,5426824939500
,180640,HANJINKAL,KOSPI,Other Financial Companies,4806884088000
,006260,LS,KOSPI,Other Financial Companies,4691540000000
,029780,SAMSUNG CARD,KOSPI,Other Financial Companies,4425809636200
,078930,GS,KOSPI,Other Financial Companies,4037173174100
,377300,kakaopay,KOSPI,Other Financial Companies,3855029973000
,001040,CJ,KOSPI,Other Financial Companies,3766750441800
,071050,KIH,KOSPI,Other Financial Companies,3633334678400
,000150,DOOSAN,KOSPI,Other Financial Companies,3577410277500
,175330,JB Financial Group,KOSPI,Other Financial Companies,2653131492800
,004990,LOTTE,KOSPI,Other Financial Companies,2622730925000
,138930,BNK Financial Group,KOSPI,Other Financial Companies,2586370157140
,008930,Hanmi Science,KOSPI,Other Financial Companies,2130396782500
,010060,OCI Holdings,KOSPI,Other Financial Companies,1825319613900
,000240,HANKOOK & COMPANY,KOSPI,Other Financial Companies,1435420828800
,139130,DGB Financial Group,KOSPI,Other Financial Companies,1329486247380
,006040,DongwonInd,KOSPI,Other Financial Companies,1314799167500
,004800,Hyosung,KOSPI,Other Financial Companies,1209560339400
,009970,YoungoneHoldings,KOSPI,Other Financial Companies,1104482952000
,229640,LS Eco Energy,KOSPI,Other Financial Companies,1073402008950
,001800,ORION Holdings,KOSPI,Other Financial Companies,982280216960
,003030,SeAH Steel Holdings,KOSPI,Other Financial Companies,817563091800
,192400,CUCKOO,KOSPI,Other Financial Companies,775255633000
,006120,SK Discovery,KOSPI,Other Financial Companies,766462884000
,000640,Donga Socio Holdings,KOSPI,Other Financial Companies,691396625700
,005440,HYUNDAI G.F. HOLDINGS,KOSPI,Other Financial Companies,685199402895
,000070,SAMYANGHOLDINGS,KOSPI,Other Financial Companies,620053220400
,007700,F&F Holdings,KOSPI,Other Financial Companies,599623246110
,383800,LX HOLDINGS,KOSPI,Other Financial Companies,525573954100
,012630,HDC HOLDINGS,KOSPI,Other Financial Companies,476141516370
,026890,STIC Investments,KOSPI,Other Financial Companies,455542452750
,084690,Daesang Holdings,KOSPI,Other Financial Companies,441792963600
,005810,POONGSAN HOLDINGS,KOSPI,Other Financial Companies,405125905200
,094800,MAPSREALTY1,KOSPI,Other Financial Companies,393617563440
,00104K,CJ(4PC),KOSPI,Other Financial Companies,380386080000
,123890,KAIT,KOSPI,Other Financial Companies,368833812200
,072710,NongshimHoldings,KOSPI,Other Financial Companies,366385410000
,036530,SNT Holdings,KOSPI,Other Financial Companies,363576657800
,060980,HL Holdings,KOSPI,Other Financial Companies,353386997500
,027410,BGF,KOSPI,Other Financial Companies,345537615510
,024720,KOLMAR HOLDINGS,KOSPI,Other Financial Companies,332396460800
,000155,DOOSAN(1P),KOSPI,Other Financial Companies,331306699800
,071055,KIH(1P),KOSPI,Other Financial Companies,277681097400
,001230,DONGKUK HOLDINGS,KOSPI,Other Financial Companies,268714081350
,034830,KOREIT,KOSPI,Other Financial Companies,254004165380
,096760,JW HOLDINGS,KOSPI,Other Financial Companies,244691558020
,007860,SEOYON,KOSPI,Other Financial Companies,223997711760
,008060,DAEDUCK,KOSPI,Other Financial Companies,220624876500
,000140,HITEJINROHOLDINGS,KOSPI,Other Financial Companies,216287049800
,015860,ILJINHOLDINGS,KOSPI,Other Financial Companies,208739853090
,107590,MWH,KOSPI,Other Financial Companies,207872000000
,012320,KYUNGDONG INVEST,KOSPI,Other Financial Companies,206703010200
,002020,KOLON CORP,KOSPI,Other Financial Companies,206694593620
,006840,AK Holdings,KOSPI,Other Financial Companies,194076768650
,003555,LG Corp.(1P),KOSPI,Other Financial Companies,182808010000
,363280,TYHLD,KOSPI,Other Financial Companies,171963803880
,000320,NorooHoldings,KOSPI,Other Financial Companies,162152042200
,007540,SEMPIO,KOSPI,Other Financial Companies,157306260000
,013570,DY,KOSPI,Other Financial Companies,143968392510
,001045,CJ(1P),KOSPI,Other Financial Companies,140133826000
,005740,CROWNHAITAI Holdings,KOSPI,Other Financial Companies,120857404580
,004150,HANSOL HOLDINGS,KOSPI,Other Financial Companies,114053286555
,044820,COSMAX bti,KOSPI,Other Financial Companies,96999602100
,03473K,SK(1P),KOSPI,Other Financial Companies,92449845500
,244920,A Plus Asset,KOSPI,Other Financial Companies,91109002790
,000590,CSHOLDINGS,KOSPI,Other Financial Companies,80698291800
,000157,DOOSAN(2PB),KOSPI,Other Financial Companies,78140825000
,078935,GS(1P),KOSPI,Other Financial Companies,66217044600
,006125,SK Discovery(1P),KOSPI,Other Financial Companies,44285633000
,006200,KECHOLDINGS,KOSPI,Other Financial Companies,42684460032
,009440,KC Green Holdings,KOSPI,Other Financial Companies,42604027020
,00499K,LOTTE(1P),KOSPI,Other Financial Companies,28800307250
,084695,Daesang Holdings(1P),KOSPI,Other Financial Companies,26673674400
,152550,KIM ANKOR OIL,KOSPI,Other Financial Companies,25837380000
,168490,KIM Parallel OIL,KOSPI,Other Financial Companies,19044760000
,000075,SAMYANGHOLDINGS(1P),KOSPI,Other Financial Companies,16844813200
,002025,KOLON CORP(1P),KOSPI,Other Financial Companies,14488209400
,18064K,HANJINKAL(1P),KOSPI,Other Financial Companies,13875401100
,38380K,LX HOLDINGS(1P),KOSPI,Other Financial Companies,12821243750
,00806K,DAEDUCK(1P),KOSPI,Other Financial Companies,8692599690
,000325,NorooHoldings(1P),KOSPI,Other Financial Companies,8122692650
,005745,CROWNHAITAI Holdings(1P),KOSPI,Other Financial Companies,6481833540
,36328K,TYHLD(1P),KOSPI,Other Financial Companies,6202639860
,000145,HITEJINROHOLDINGS(1P),KOSPI,Other Financial Companies,5687384800
,003800,AceBed,KOSDAQ,Other Manufacturing,293330500000
,285490,NOVATECH,KOSDAQ,Other Manufacturing,196816214910
,317870,ENVIONEER,KOSDAQ,Other Manufacturing,143083535000
,407400,GGUMBI,KOSDAQ,Other Manufacturing,130685992840
,073570,Lithium-for-earth,KOSDAQ,Other Manufacturing,128416177260
,373200,Xplus,KOSDAQ,Other Manufacturing,107199210312
,369370,Blitzway Studios,KOSDAQ,Other Manufacturing,93759192680
,327260,RF Materials,KOSDAQ,Other Manufacturing,79947029880
,376180,Picogram,KOSDAQ,Other Manufacturing,62315943860
,263920,HuM&C,KOSDAQ,Other Manufacturing,59835063480
,365900,VC,KOSDAQ,Other Manufacturing,33992895000
,026040,J.ESTINA,KOSDAQ,Other Manufacturing,31043628990
,073190,DUOBACK,KOSDAQ,Other Manufacturing,29561058800
,188260,SANIGEN,KOSDAQ,Other Manufacturing,22904672000
,054630,ADChips,KOSDAQ,Other Manufacturing,12594094838
,033780,KT&G,KOSPI,Other Manufacturing Industries,11311992739600
,016800,Fursys,KOSPI,Other Manufacturing Industries,584200000000
,241590,H.S.ENTERPRISE,KOSPI,Other Manufacturing Industries,511979382200
,004700,ChokwangLeat,KOSPI,Other Manufacturing Industries,334451641400
,013890,ZINUS,KOSPI,Other Manufacturing Industries,284486998880
,084680,E-WORLD,KOSPI,Other Manufacturing Industries,283612386000
,194370,JS CORP,KOSPI,Other Manufacturing Industries,229772405230
,079430,HYUNDAILIVART,KOSPI,Other Manufacturing Industries,185844302100
,011330,UNI CHEM,KOSPI,Other Manufacturing Industries,183834272000
,002170,SamyangTongsang,KOSPI,Other Manufacturing Industries,153600000000
,111380,DONG IN ENTECH,KOSPI,Other Manufacturing Industries,143395200000
,002450,SamickMusInstr,KOSPI,Other Manufacturing Industries,106464356040
,134790,Sidiz,KOSPI,Other Manufacturing Industries,55700000000
,011090,Enex,KOSPI,Other Manufacturing Industries,33475335678
,071950,KOAS,KOSPI,Other Manufacturing Industries,15422697790
,196170,Alteogen,KOSDAQ,Other Services,14084359920000
,141080,LCB,KOSDAQ,Other Services,2318369863200
,036830,Soulbrain Holdings,KOSDAQ,Other Services,1616328717600
,140410,Mezzion Pharma,KOSDAQ,Other Services,1185721885950
,418550,JEIO,KOSDAQ,Other Services,764123165650
,215200,megastudyEdu,KOSDAQ,Other Services,673138278300
,047920,HLBPHARMA,KOSDAQ,Other Services,645133878200
,228760,Genomictree,KOSDAQ,Other Services,554243075750
,199800,ToolGen,KOSDAQ,Other Services,531250090200
,144510,GC CELL,KOSDAQ,Other Services,507191042400
,358570,GI Innovation,KOSDAQ,Other Services,456111223680
,372320,Curocell,KOSDAQ,Other Services,425521775000
,230360,ECHO,KOSDAQ,Other Services,420411860190
,034950,KR,KOSDAQ,Other Services,405921951600
,453450,Gridwiz,KOSDAQ,Other Services,393166125000
,045100,HANYANG ENG,KOSDAQ,Other Services,369900000000
,323990,Vaxcell-Bio,KOSDAQ,Other Services,368121132000
,215600,SillaJen,KOSDAQ,Other Services,365178293750
,457550,WOOJIN Ntec,KOSDAQ,Other Services,343503109950
,270520,Geolit Energy,KOSDAQ,Other Services,341345313540
,060150,INSUN ENT,KOSDAQ,Other Services,333395461920
,397030,AprilBio,KOSDAQ,Other Services,306492481500
,080160,MODETOUR,KOSDAQ,Other Services,296919000000
,347850,D&D Pharmatech,KOSDAQ,Other Services,291061119750
,235980,MedPacto,KOSDAQ,Other Services,281070417150
,095700,Genexine,KOSDAQ,Other Services,276875661980
,448280,ECOEYE,KOSDAQ,Other Services,267174013150
,405100,QRT,KOSDAQ,Other Services,257460855950
,268600,Cellivery,KOSDAQ,Other Services,244941204600
,203400,ABN,KOSDAQ,Other Services,236779424750
,278650,HLBbioStep,KOSDAQ,Other Services,224198572565
,226950,OliX,KOSDAQ,Other Services,222835891710
,377450,REFINE,KOSDAQ,Other Services,216625000000
,038290,Macrogen,KOSDAQ,Other Services,215201790000
,096240,Creverse,KOSDAQ,Other Services,201706222200
,217330,Cytogen,KOSDAQ,Other Services,200910993920
,068930,Digital DS,KOSDAQ,Other Services,200369476080
,089600,Nasmedia,KOSDAQ,Other Services,199897856640
,084990,Helixmith,KOSDAQ,Other Services,188980467700
,063570,NICE TCM,KOSDAQ,Other Services,180641481120
,083790,CGIC,KOSDAQ,Other Services,179547914970
,084650,LabGen,KOSDAQ,Other Services,175948776300
,321550,TiumBio,KOSDAQ,Other Services,169165559430
,461030,IMBdx,KOSDAQ,Other Services,164288030000
,388870,Pharos,KOSDAQ,Other Services,158774042980
,950220,NeoImmuneTech,KOSDAQ,Other Services,156606064560
,092130,e-Credible,KOSDAQ,Other Services,156325928000
,049720,KORYOINFO,KOSDAQ,Other Services,150007000000
,032860,The Lamy,KOSDAQ,Other Services,147040941320
,090850,HYUNDAI EZWEL,KOSDAQ,Other Services,145565192930
,293780,Aptabio,KOSDAQ,Other Services,143381708380
,014470,Bubang,KOSDAQ,Other Services,142323856200
,067900,Y-ENTEC,KOSDAQ,Other Services,142139336790
,038390,RedcapTour,KOSDAQ,Other Services,138290628000
,066980,HANSUNG CLEANTECH,KOSDAQ,Other Services,137097075460
,348150,KoBioLabs,KOSDAQ,Other Services,135182168960
,284620,KAINOSMED,KOSDAQ,Other Services,133329440900
,383930,DT&CRO,KOSDAQ,Other Services,130897748000
,261780,CHA Vaccine,KOSDAQ,Other Services,126575050560
,311690,CJ Bioscience,KOSDAQ,Other Services,122016401780
,338840,Y-Biologics,KOSDAQ,Other Services,121110031200
,035610,SOLBORN,KOSDAQ,Other Services,116904137175
,104620,YBTOUR,KOSDAQ,Other Services,115805941060
,236810,NBT,KOSDAQ,Other Services,112547074380
,115180,Qurient,KOSDAQ,Other Services,109714007520
,408920,Messe eSang,KOSDAQ,Other Services,109161948875
,291230,NP,KOSDAQ,Other Services,106461394095
,216050,Incross,KOSDAQ,Other Services,104929123740
,040420,jls,KOSDAQ,Other Services,104255720800
,010470,ORICOM,KOSDAQ,Other Services,103344681500
,054800,IDIS Holdings,KOSDAQ,Other Services,100890621000
,094850,Very Good Tour,KOSDAQ,Other Services,96600000000
,347740,P&K Skin Research Center,KOSDAQ,Other Services,93032785600
,389470,IVTG,KOSDAQ,Other Services,90474449200
,130580,NICE D&B,KOSDAQ,Other Services,89628000000
,054930,Yooshin,KOSDAQ,Other Services,88350000000
,365270,the curacle,KOSDAQ,Other Services,87704314860
,064850,FnGuide,KOSDAQ,Other Services,87281500000
,359090,C&R Research,KOSDAQ,Other Services,86826572140
,037440,HEERIM,KOSDAQ,Other Services,86319345000
,036120,SCI,KOSDAQ,Other Services,86265000000
,086040,Biotoxtech,KOSDAQ,Other Services,85695786390
,180400,DXVX,KOSDAQ,Other Services,85520992560
,020710,SIGONG TECH,KOSDAQ,Other Services,83499795050
,263700,CLS,KOSDAQ,Other Services,83286918000
,339950,IBKIMYOUNG,KOSDAQ,Other Services,82207431995
,950200,Psomagen,KOSDAQ,Other Services,81849405515
,237820,PlayD,KOSDAQ,Other Services,80297896400
,142760,MOALife,KOSDAQ,Other Services,79997799320
,223250,DreamCIS,KOSDAQ,Other Services,78061782720
,046120,Orbitech,KOSDAQ,Other Services,77133055660
,185490,Eyegene,KOSDAQ,Other Services,76899735480
,363260,Mobidays,KOSDAQ,Other Services,76549770220
